pack,source_file,chunk_id,domain,topic,chunk_type,risk_level,free_tier_access,standard_tier_access,premium_tier_access,recommended_free_response,restriction_reason,content_preview
Bipolar Support / Keeping Your Balance,santum_ai_cbt_bipolar_support_vector_index_v1_EMBED_READY.json,cbt_bipolar_m07_cbt_exercise_006,cbt_bipolar_support,manic_thoughts,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,People with hypomanic symptoms frequently overestimate how much can be accomplished in a given day. They underestimate the time it takes to complete tasks and underestimate the cos
Bipolar Support / Keeping Your Balance,santum_ai_cbt_bipolar_support_vector_index_v1_EMBED_READY.json,cbt_bipolar_m07_cbt_exercise_007,cbt_bipolar_support,thought_challenging,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,It also helps you keep a record of your creative ideas and to set yourself up to succeed in doing some of these projects (be they small or large) because you will have thought thro
Bipolar Support / Keeping Your Balance,santum_ai_cbt_bipolar_support_vector_index_v1_EMBED_READY.json,cbt_bipolar_m08_cbt_exercise_006,cbt_bipolar_support,support_plan,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"External resources can also include support services/agencies, financial assets, access to transport, and any other aspects of the environment that may help to overcome identified "
Bipolar Support / Keeping Your Balance,santum_ai_cbt_bipolar_support_vector_index_v1_EMBED_READY.json,cbt_bipolar_m08_cbt_exercise_009,cbt_bipolar_support,sleep_routine,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,It occurs automatically for many of the small decisions that need to be made on a daily basis. For example when making a decision about whether to get up now or sleep in for an ext
Bipolar Support / Keeping Your Balance,santum_ai_cbt_bipolar_support_vector_index_v1_EMBED_READY.json,cbt_bipolar_m08_cbt_exercise_011,cbt_bipolar_support,thought_challenging,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,If you allow yourself to be creative you may come up with some solutions that you would not otherwise have thought about 3. Evaluate alternatives • The next step is to go through a
Bipolar Support / Keeping Your Balance,santum_ai_cbt_bipolar_support_vector_index_v1_EMBED_READY.json,cbt_bipolar_worksheet_001,cbt_bipolar_support,mood_monitoring,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"A mood monitoring worksheet helps the user notice changes before they become harder to manage. Record mood level, sleep, energy, irritability, activity level, stressors, medication"
Bipolar Support / Keeping Your Balance,santum_ai_cbt_bipolar_support_vector_index_v1_EMBED_READY.json,cbt_bipolar_worksheet_002,cbt_bipolar_support,early_warning_signs,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"An early warning signs worksheet helps the user identify personal signs of depression or mania returning. For low mood, signs may include withdrawal, low energy, harsh thoughts, or"
Bipolar Support / Keeping Your Balance,santum_ai_cbt_bipolar_support_vector_index_v1_EMBED_READY.json,cbt_bipolar_worksheet_003,cbt_bipolar_support,sleep_routine_protection,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"A sleep routine protection plan supports mood stability by reducing disruptions that can increase relapse risk. Record a regular wind-down time, a target wake time discussed with t"
Bipolar Support / Keeping Your Balance,santum_ai_cbt_bipolar_support_vector_index_v1_EMBED_READY.json,cbt_bipolar_worksheet_004,cbt_bipolar_support,depression_activity_plan,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"A depression activity plan helps the user choose small activities when energy is low. Record one routine task, one connection step, and one gentle mastery or pleasure activity. Eac"
Bipolar Support / Keeping Your Balance,santum_ai_cbt_bipolar_support_vector_index_v1_EMBED_READY.json,cbt_bipolar_worksheet_005,cbt_bipolar_support,mania_decision_pause,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"A mania decision pause worksheet helps slow down choices when energy, confidence, or impulsivity rises. Record the decision, why it feels urgent, possible risks, what trusted suppo"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m01_cbt_exercise_022,cbt_body_acceptance,understanding_bdd,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"In some cases, you may become so focussed on your perceived defects and seeking ways to improve your appearance, that you will stop doing things that you used to enjoy or that gave"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m02_cbt_exercise_009,cbt_body_acceptance,understanding_bdd,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"What Keeps BDD Going? • Psychotherapy • Research • Training Stress from things such as financial, work, or relationship problems doesn’t directly cause BDD, but may worsen your BDD"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m02_cbt_exercise_017,cbt_body_acceptance,negative_predictions,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"It makes sense that your mind will come up with a range of negative predictions such as “this will end badly”, “once they see me up close and in the daylight they will be disgusted"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m02_cbt_exercise_021,cbt_body_acceptance,avoidance,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,or excessive exercise in an effort to improve the look of a particular area or your overall shape • Only attending social events / going on dates at night or in poorly lit areas to
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m02_cbt_exercise_022,cbt_body_acceptance,mirror_checking,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Take a moment to consider your use of avoidance & safety behaviours to manage your appearance concerns. Write down the things you might be avoiding because of your appearance, such"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m02_cbt_exercise_029,cbt_body_acceptance,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"As you can see, John is caught in a vicious cycle of focussing on and worrying about the negative impacts of his appearance, and engaging in efforts to control his worry and to cha"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_003,cbt_body_acceptance,external_attention,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Before we start to work on this, let’s stop to think about what you tend to focus on when you are feeling anxious, disgusted or depressed about your appearance. Unanswerable questi"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_008,cbt_body_acceptance,understanding_bdd,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"You may also find that you look back on past events and disqualify, distort or discount any positive information. For example: They were only nice to me because they felt sorry for"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_010,cbt_body_acceptance,comparison_behaviours,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"What do you think will happen if these thoughts are allowed to keep grabbing your attention all day long? Unfortunately, having your attention fixed on such negative thoughts often"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_016,cbt_body_acceptance,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Well, think of your attention like a muscle… if you don’t exercise it regularly, it will become weak and won’t work as well. We need to strengthen it by giving it regular exercise!"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_017,cbt_body_acceptance,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Instead, think about each and every “wander” as another opportunity to practice your skills of bringing your attention back to the here and now. Think of it this way, the skill you"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_018,cbt_body_acceptance,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"With mundane task focussing, the goal is to gradually practice sustaining your attention on a mundane activity for longer and longer periods of time – thus giving your attention a "
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_020,cbt_body_acceptance,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,What about the light… the shadows… the contours… the colours? • Hearing: What sounds do you notice? What kinds of noises are associated with the task? • Smell: What smells do you n
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_024,cbt_body_acceptance,appearance_preoccupation,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"It is important to remember that this is not a quick fix, it is not easy, and requires regular practice. By practicing daily you may eventually become better at letting go of your "
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_026,cbt_body_acceptance,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"If there are any strong feelings around, maybe saying to yourself “whatever it is, it is OK, just let me feel it.” Allowing yourself to breathe with these feelings, and if your min"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_029,cbt_body_acceptance,appearance_preoccupation,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"This way you will be training your attention during easier times (i.e., when you are not preoccupied with your appearance), so you can later apply your new attention skills during "
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_030,cbt_body_acceptance,appearance_preoccupation,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"The changes you will make to your behaviour and thinking through Modules 4 (Reducing Checking & Reassurance Seeking) and 5 (Overcoming Negative Predictions, Avoidance & Safety Beha"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_031,cbt_body_acceptance,appearance_preoccupation,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Postponing Appearance Preoccupation Even though you have started to exercise your attention muscle to ultimately help overcome your preoccupation with your appearance, as just ment"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m03_cbt_exercise_035,cbt_body_acceptance,appearance_preoccupation,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,We recommend that you practice this strategy over the next week by completing the Postponing Appearance Preoccupation Worksheet. We then suggest that you then continue to use postp
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m04_cbt_exercise_003,cbt_body_acceptance,checking_reduction,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Unfortunately, while these behaviours often give us some short term relief, sooner or later those same doubts and concerns pop back in to our mind, and we feel compelled to start t"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m04_cbt_exercise_004,cbt_body_acceptance,checking_reduction,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Mirror gazing, including using mirrors that magnify Checking your appearance in reflective surfaces e.g., shop windows Checking areas of your body visually, by touch, or by mentall"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m04_cbt_exercise_010,cbt_body_acceptance,mirror_checking,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"You may have noticed that when you use different mirrors, some will be more flattering than others. You may also have found that if your photo was taken several times at a party, t"
Body Acceptance / BDD,santum_ai_cbt_body_acceptance_vector_index_v1_EMBED_READY.json,cbt_body_acceptance_m04_cbt_exercise_012,cbt_body_acceptance,checking_reduction,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"In the last Module, we also discussed how focussing on something intently can amplify the experience, and bring things in to focus that you and others would not normally have notic"
